model,generation,problem_key,top25_count
llama,gen_3,p02327 largest rectangle,0
llama,gen_3,p02365 minimum cost arborescence,0
llama,gen_3,p02369 cycle detection for a directed graph,0
llama,gen_3,p02425 bit flag,0
llama,gen_3,p02539 acl beginner contest heights and pairs,0
llama,gen_3,p02574 atcoder beginner contest 177 coprime,0
llama,gen_3,p02652 atcoder grand contest 045 01 unbalanced,1
llama,gen_3,p02679 atcoder beginner contest 168 bullet,0
llama,gen_3,p02741 panasonic programming contest 2020 kth term,0
llama,gen_3,p02761 atcoder beginner contest 157 guess the number,0
llama,gen_3,p02799 keyence programming contest 2020 bichromization,0
llama,gen_3,p02807 dwango programming contest 6th fusing slimes,0
llama,gen_3,p02838 atcoder beginner contest 147 xor sum 4,0
llama,gen_3,p02876 atcoder grand contest 040 balance beam,0
llama,gen_3,p02916 atcoder beginner contest 140 buffet,0
llama,gen_3,p02935 atcoder beginner contest 138 alchemist,0
llama,gen_3,p02975 atcoder grand contest 035 xor circle,0
llama,gen_3,p03013 atcoder beginner contest 129 typical stairs,0
llama,gen_3,p03052 diverta 2019 programming contest edge ordering,0
llama,gen_3,p03069 tenka1 programmer beginner contest 2019 stones,0
llama,gen_3,p03072 atcoder beginner contest 124 great ocean view,0
llama,gen_3,p03111 atcoder beginner contest 119 synthetic kadomatsu,0
llama,gen_3,p03143 nikkei programming contest 2019 weights on vertices and edges,0
llama,gen_3,p03363 atcoder grand contest 023 zero sum ranges,0
llama,gen_3,p03414 atcoder regular contest 092 two faced edges,0
llama,gen_3,p03443 atcoder petrozavodsk contest 001 colorful doors,0
llama,gen_3,p03452 atcoder regular contest 090 people on a line,0
llama,gen_3,p03474 atcoder beginner contest 084 postal code,0
llama,gen_3,p03570 code festival 2017 qual c yet another palindrome partitioning,0
llama,gen_3,p03684 atcoder regular contest 076 built,0
llama,gen_3,p03694 atcoder beginner contest 064 traveling atcodeer problem,0
llama,gen_3,p03725 atcoder grand contest 014 closed rooms,0
llama,gen_3,p03762 atcoder beginner contest 058,0
llama,gen_3,p03839 atcoder grand contest 008 contiguous repainting,0
llama,gen_3,p03963 atcoder beginner contest 046 painting balls with atcodeer,0
qwen,gen_1,10 b cinema cashier,0
qwen,gen_1,1003 d coins and queries,0
qwen,gen_1,1007 e mini metro,0
qwen,gen_1,1011 a stages,0
qwen,gen_1,1012 e cycle sort,0
qwen,gen_1,103 c russian roulette,0
qwen,gen_1,1037 e trips,0
qwen,gen_1,1043 a elections,0
qwen,gen_1,1045 d interstellar battle,0
qwen,gen_1,1046 d interstellar battle,0
qwen,gen_1,105 c item world,0
qwen,gen_1,1053 c putting boxes together,0
qwen,gen_1,1060 a phone numbers,0
qwen,gen_1,1068 f knights,0
qwen,gen_1,1070 c cloud computing,0
qwen,gen_1,1075 d intersecting subtrees,0
qwen,gen_1,1076 b divisor subtraction,0
qwen,gen_1,1096 e the top scorer,0
qwen,gen_1,1100 d dasha and chess,0
qwen,gen_1,1103 e radix sum,0
qwen,gen_1,1117 f crisp string,0
qwen,gen_1,1121 a technogoblet of fire,0
qwen,gen_1,1129 a2 toy train,0
qwen,gen_1,1136 d nastya is buying lunch,0
qwen,gen_1,1144 f graph without long directed paths,0
qwen,gen_1,1148 c crazy diamond,0
qwen,gen_1,1149 b three religions,0
qwen,gen_1,1149 e election promises,0
qwen,gen_1,1157 e minimum array,0
qwen,gen_1,1180 e serge and dining room,0
qwen,gen_1,1184 b3 the doctor meets vader hard,0
qwen,gen_1,1187 g gang up,0
qwen,gen_1,1189 a keanu reeves,0
qwen,gen_1,1189 d1 add on a tree,0
qwen,gen_1,1191 c tokitsukaze and discard items,0
qwen,gen_1,1195 d2 submarine in the rybinsk sea hard edition,0
qwen,gen_1,1198 a mp3,0
qwen,gen_1,1198 c matching vs independent set,0
qwen,gen_1,1199 e matching vs independent set,0
qwen,gen_1,12 b correct solution,0
qwen,gen_1,120 c winnie the pooh and honey,0
qwen,gen_1,1208 a xorinacci,0
qwen,gen_1,1208 d restore permutation,0
qwen,gen_1,1214 h tiles placement,0
qwen,gen_1,1216 d swords,0
qwen,gen_1,1219 h function composition,0
qwen,gen_1,1227 a math problem,0
qwen,gen_1,1244 c the football season,0
qwen,gen_1,1244 g running in pairs,0
qwen,gen_1,1249 d1 too many segments easy version,0
qwen,gen_1,1253 f cheap robot,0
qwen,gen_1,1256 e yet another division into teams,0
qwen,gen_1,1305 b kuroni and simple strings,0
qwen,gen_1,1323 d present,0
qwen,gen_1,133 d piet,0
qwen,gen_1,1334 d minimum euler cycle,0
qwen,gen_1,1348 f phoenix and memory,0
qwen,gen_1,1364 c ehab and prefix mexs,0
qwen,gen_1,1364 e x or,0
qwen,gen_1,1374 e1 reading books easy version,0
qwen,gen_1,1379 f1 chess strikes back easy version,0
qwen,gen_1,1384 f rearrange,0
qwen,gen_1,1386 a colors,0
qwen,gen_1,1406 a subset mex,0
qwen,gen_1,1406 c link cut centroids,0
qwen,gen_1,141 c queue,0
qwen,gen_1,1413 f roads and ramen,0
qwen,gen_1,1421 b putting bricks in the wall,0
qwen,gen_1,1423 h virus,0
qwen,gen_1,1427 d unshuffling a deck,0
qwen,gen_1,1428 d bouncing boomerangs,0
qwen,gen_1,143 a help vasilisa the wise 2,0
qwen,gen_1,1450 b balls of steel,0
qwen,gen_1,1455 f string and operations,0
qwen,gen_1,1458 b glass half spilled,0
qwen,gen_1,1468 j road reform,0
qwen,gen_1,1473 g tiles,0
qwen,gen_1,1493 c k beautiful strings,0
qwen,gen_1,1508 c complete the mst,0
qwen,gen_1,152 e garden,0
qwen,gen_1,1523 b lord of the values,0
qwen,gen_1,1534 d lost tree,0
qwen,gen_1,1539 d pricefixed,0
qwen,gen_1,1543 b customising the track,0
qwen,gen_1,1547 c pair programming,0
qwen,gen_1,155 c hometask,0
qwen,gen_1,157 a game outcome,0
qwen,gen_1,161 b discounts,0
qwen,gen_1,171 c a piece of cake,0
qwen,gen_1,177 c1 party,0
qwen,gen_1,187 b algorace,0
qwen,gen_1,191 a dynasty puzzles,0
qwen,gen_1,203 e transportation,0
qwen,gen_1,228 d zigzag,0
qwen,gen_1,235 d graph game,0
qwen,gen_1,253 a boys and girls,0
qwen,gen_1,278 b new problem,0
qwen,gen_1,29 e quarrel,0
qwen,gen_1,293 d ksusha and square,0
qwen,gen_1,294 a shaass and oskols,0
qwen,gen_1,305 a strange addition,0
qwen,gen_1,317 b ants,0
qwen,gen_1,323 c two permutations,0
qwen,gen_1,331 d2 escaping on beaveractor,0
qwen,gen_1,335 b palindrome,0
qwen,gen_1,348 e pilgrims,0
qwen,gen_1,354 e lucky number representation,0
qwen,gen_1,361 c levko and array recovery,0
qwen,gen_1,364 d ghd,0
qwen,gen_1,377 a maze,0
qwen,gen_1,378 c maze,0
qwen,gen_1,38 c blinds,0
qwen,gen_1,388 e fox and meteor shower,0
qwen,gen_1,392 d three arrays,0
qwen,gen_1,393 c blocked points,0
qwen,gen_1,40 b repaintings,0
qwen,gen_1,405 e graph cutting,0
qwen,gen_1,409 a the great game,0
qwen,gen_1,421 d bug in code,0
qwen,gen_1,436 b om nom and spiders,0
qwen,gen_1,436 d pudding monsters,0
qwen,gen_1,438 a the child and toy,0
qwen,gen_1,45 h road problem,0
qwen,gen_1,455 c civilization,0
qwen,gen_1,464 d world of darkraft 2,0
qwen,gen_1,483 b friends and presents,0
qwen,gen_1,488 c fight the monster,0
qwen,gen_1,494 a treasure,0
qwen,gen_1,498 b name that tune,0
qwen,gen_1,500 c new year book reading,0
qwen,gen_1,505 b mr kitayuta s colorful graph,0
qwen,gen_1,505 d mr kitayuta s technology,0
qwen,gen_1,512 b fox and jumping,0
qwen,gen_1,516 c drazil and park,0
qwen,gen_1,518 e arthur and questions,0
qwen,gen_1,526 a king of thieves,0
qwen,gen_1,529 a and yet another bracket sequence,0
qwen,gen_1,536 c tavas and pashmaks,0
qwen,gen_1,538 b quasi binary,0
qwen,gen_1,543 c remembering strings,0
qwen,gen_1,551 b zgukistringz,0
qwen,gen_1,554 e love triangles,0
qwen,gen_1,556 c case of matryoshkas,0
qwen,gen_1,578 c weakness and poorness,0
qwen,gen_1,586 f lizard era beginning,0
qwen,gen_1,587 d duff in mafia,0
qwen,gen_1,593 c beautiful function,0
qwen,gen_1,596 e wilbur and strings,0
qwen,gen_1,602 a two bases,0
qwen,gen_1,609 b the best gift,0
qwen,gen_1,609 f frogs and mosquitoes,0
qwen,gen_1,614 c peter and snow blower,0
qwen,gen_1,615 a bulbs,0
qwen,gen_1,621 d rat kwesh and cheese,0
qwen,gen_1,624 d array gcd,0
qwen,gen_1,634 c factory repairs,0
qwen,gen_1,650 b image preview,0
qwen,gen_1,67 e save the city,0
qwen,gen_1,673 c bear and colors,0
qwen,gen_1,675 e trains and statistic,0
qwen,gen_1,685 d kay and eternity,0
qwen,gen_1,687 a np hard problem,0
qwen,gen_1,691 d swaps in permutation,0
qwen,gen_1,698 d limak and shooting points,0
qwen,gen_1,699 f limak and shooting points,0
qwen,gen_1,7 b memory manager,0
qwen,gen_1,709 e centroids,0
qwen,gen_1,716 d complete the graph,0
qwen,gen_1,725 c hidden word,0
qwen,gen_1,730 g car repair shop,0
qwen,gen_1,730 j bottles,0
qwen,gen_1,741 e arpa s abnormal dna and mehrdad s deep interest,0
qwen,gen_1,757 d felicity s big secret revealed,0
qwen,gen_1,76 f tourist,0
qwen,gen_1,763 d timofey and a flat tree,0
qwen,gen_1,765 d artsem and saunders,0
qwen,gen_1,779 a pupils redistribution,0
qwen,gen_1,787 c berzerk,0
qwen,gen_1,789 a anastasia and pebbles,0
qwen,gen_1,794 c naming company,0
qwen,gen_1,80 c heroes,0
qwen,gen_1,802 i fake news hard,0
qwen,gen_1,808 e selling souvenirs,0
qwen,gen_1,819 d mister b and astronomers,0
qwen,gen_1,846 b math show,0
qwen,gen_1,860 c tests renumeration,0
qwen,gen_1,867 d gotta go fast,0
qwen,gen_1,868 a bark to unlock,0
qwen,gen_1,87 b vasya and types,0
qwen,gen_1,875 d high cry,0
qwen,gen_1,878 b teams formation,0
qwen,gen_1,886 d restoration of string,0
qwen,gen_1,887 b cubes for masha,0
qwen,gen_1,89 c chip play,0
qwen,gen_1,896 e welcome home chtholly,0
qwen,gen_1,9 e interesting graph and apples,0
qwen,gen_1,901 d weighting a tree,0
qwen,gen_1,914 f substrings in a string,0
qwen,gen_1,936 a save energy,0
qwen,gen_1,937 d sleepy game,0
qwen,gen_1,961 f k substrings,0
qwen,gen_1,979 e kuro and topological parity,1
qwen,gen_1,980 e the number games,0
qwen,gen_1,989 e a trance of nightfall,0
qwen,gen_1,p00035 is it convex,0
qwen,gen_1,p00156 moats around the castle,0
qwen,gen_1,p00163 highway toll,0
qwen,gen_1,p00224 bicycle diet,0
qwen,gen_1,p00260 cats going straight,0
qwen,gen_1,p00323 metal recycling,0
qwen,gen_1,p00365 age difference,0
qwen,gen_1,p00386 gathering,0
qwen,gen_1,p00447 searching constellation,0
qwen,gen_1,p00638 old bridges,0
qwen,gen_1,p00680 knd factory,0
qwen,gen_1,p00698 missing numbers,0
qwen,gen_1,p00738 roll a big ball,0
qwen,gen_1,p00781 lattice practices,0
qwen,gen_1,p00786 but we need a diagram,0
qwen,gen_1,p00812 equals are equals,0
qwen,gen_1,p00822 weather forecast,0
qwen,gen_1,p00860 the morning after halloween,0
qwen,gen_1,p00878 origami through hole,0
qwen,gen_1,p00886 towns along a highway,0
qwen,gen_1,p00918 dragon s cruller,0
qwen,gen_1,p00971 shortest common non subsequence,0
qwen,gen_1,p01051 squid ink,0
qwen,gen_1,p01083 redblue,0
qwen,gen_1,p01086 short phrase,0
qwen,gen_1,p01123 let s move tiles,0
qwen,gen_1,p01141 lifeguard in the pool,0
qwen,gen_1,p01183 tetrahedra,0
qwen,gen_1,p01210 speed,0
qwen,gen_1,p01219 private teacher,0
qwen,gen_1,p01222 walk under a scorching sun,0
qwen,gen_1,p01320 magical island 2,0
qwen,gen_1,p01353 rabbit plays games,0
qwen,gen_1,p01450 my friends are small,0
qwen,gen_1,p01488 transfertrain,0
qwen,gen_1,p01516 milky way,0
qwen,gen_1,p01535 markup language has declined,0
qwen,gen_1,p01556 convexcut,0
qwen,gen_1,p01609 one,0
qwen,gen_1,p01650 stack maze,0
qwen,gen_1,p01684 venn diagram,0
qwen,gen_1,p01738 gravity point,0
qwen,gen_1,p01856 typhoon,0
qwen,gen_1,p01935 protect from the enemy attack,0
qwen,gen_1,p01970 the diversity of prime factorization,0
qwen,gen_1,p02014 rough sorting,0
qwen,gen_1,p02120 cluster network,0
qwen,gen_1,p02185 many decimal integers,0
qwen,gen_1,p02211 apple adventure,0
qwen,gen_1,p02610 aising programming contest 2020 camel train,0
qwen,gen_1,p02652 atcoder grand contest 045 01 unbalanced,0
qwen,gen_1,p02670 atcoder grand contest 044 joker,0
qwen,gen_1,p02741 panasonic programming contest 2020 kth term,0
qwen,gen_1,p02744 panasonic programming contest 2020 string equivalence,0
qwen,gen_1,p02761 atcoder beginner contest 157 guess the number,0
qwen,gen_1,p02799 keyence programming contest 2020 bichromization,0
qwen,gen_1,p02834 atcoder beginner contest 148 playing tag on tree,0
qwen,gen_1,p02838 atcoder beginner contest 147 xor sum 4,0
qwen,gen_1,p02896 atcoder grand contest 039 min product sum,0
qwen,gen_1,p02935 atcoder beginner contest 138 alchemist,0
qwen,gen_1,p02975 atcoder grand contest 035 xor circle,0
qwen,gen_1,p03003 atcoder beginner contest 130 common subsequence,0
qwen,gen_1,p03013 atcoder beginner contest 129 typical stairs,0
qwen,gen_1,p03052 diverta 2019 programming contest edge ordering,0
qwen,gen_1,p03111 atcoder beginner contest 119 synthetic kadomatsu,0
qwen,gen_1,p03143 nikkei programming contest 2019 weights on vertices and edges,0
qwen,gen_1,p03214 dwango programming contest v thumbnail,0
qwen,gen_1,p03258 atcoder grand contest 027 abbreviate,0
qwen,gen_1,p03294 atcoder beginner contest 103 modulo summation,0
qwen,gen_1,p03343 atcoder regular contest 098 range minimum queries,0
qwen,gen_1,p03414 atcoder regular contest 092 two faced edges,0
qwen,gen_1,p03443 atcoder petrozavodsk contest 001 colorful doors,0
qwen,gen_1,p03452 atcoder regular contest 090 people on a line,0
qwen,gen_1,p03474 atcoder beginner contest 084 postal code,0
qwen,gen_1,p03519 code festival 2017 elimination tournament round 1 parallel paired parentheses,0
qwen,gen_1,p03521 code festival 2017 exhibition parallel awkward,0
qwen,gen_1,p03616 atcoder regular contest 082 sandglass,0
qwen,gen_1,p03837 atcoder beginner contest 051 candidates of no shortest paths,0
qwen,gen_1,p03889 code festival 2016 relay parallel mirror string,0
qwen,gen_1,p03963 atcoder beginner contest 046 painting balls with atcodeer,0
qwen,gen_1,p04052 atcoder grand contest 001 wide swap,0
qwen,gen_2,10 b cinema cashier,0
qwen,gen_2,1000 c covered points count,0
qwen,gen_2,1003 d coins and queries,0
qwen,gen_2,101 c vectors,0
qwen,gen_2,1011 a stages,0
qwen,gen_2,1012 e cycle sort,0
qwen,gen_2,1027 e inverse coloring,0
qwen,gen_2,1031 b curiosity has no limits,0
qwen,gen_2,1037 e trips,0
qwen,gen_2,1043 a elections,0
qwen,gen_2,1045 f shady lady,0
qwen,gen_2,1046 d interstellar battle,0
qwen,gen_2,105 c item world,0
qwen,gen_2,1053 c putting boxes together,0
qwen,gen_2,1059 a cashier,0
qwen,gen_2,1060 a phone numbers,0
qwen,gen_2,1068 d array without local maximums,0
qwen,gen_2,1080 c masha and two friends,0
qwen,gen_2,1081 d maximum distance,0
qwen,gen_2,1090 c new year presents,0
qwen,gen_2,1097 b petr and a combination lock,0
qwen,gen_2,110 b lucky string,0
qwen,gen_2,1109 f sasha and algorithm of silence s sounds,0
qwen,gen_2,1117 f crisp string,0
qwen,gen_2,1121 a technogoblet of fire,0
qwen,gen_2,1129 a2 toy train,0
qwen,gen_2,1129 d isolation,0
qwen,gen_2,1139 c edgy trees,0
qwen,gen_2,1139 e maximize mex,0
qwen,gen_2,1144 f graph without long directed paths,0
qwen,gen_2,1148 c crazy diamond,0
qwen,gen_2,1149 b three religions,0
qwen,gen_2,1149 e election promises,0
qwen,gen_2,1155 a reverse a substring,0
qwen,gen_2,1169 e and reachability,0
qwen,gen_2,1173 e2 nauuo and pictures hard version,0
qwen,gen_2,1184 b3 the doctor meets vader hard,0
qwen,gen_2,1184 d1 parallel universes easy,0
qwen,gen_2,1187 g gang up,0
qwen,gen_2,1189 d1 add on a tree,0
qwen,gen_2,1191 c tokitsukaze and discard items,0
qwen,gen_2,1195 d2 submarine in the rybinsk sea hard edition,0
qwen,gen_2,1198 a mp3,0
qwen,gen_2,1199 e matching vs independent set,0
qwen,gen_2,12 b correct solution,0
qwen,gen_2,120 c winnie the pooh and honey,0
qwen,gen_2,1208 d restore permutation,0
qwen,gen_2,121 c lucky permutation,0
qwen,gen_2,1214 h tiles placement,0
qwen,gen_2,1216 d swords,0
qwen,gen_2,1219 h function composition,0
qwen,gen_2,1244 c the football season,0
qwen,gen_2,1253 f cheap robot,0
qwen,gen_2,1256 c platforms jumping,0
qwen,gen_2,1256 e yet another division into teams,0
qwen,gen_2,1267 l lexicography,0
qwen,gen_2,1269 e k integers,0
qwen,gen_2,127 e e reader display,0
qwen,gen_2,1277 e two fairs,0
qwen,gen_2,1281 b azamon web services,0
qwen,gen_2,1286 a garland,0
qwen,gen_2,1290 a mind control,0
qwen,gen_2,1304 e 1 trees and queries,0
qwen,gen_2,1305 b kuroni and simple strings,0
qwen,gen_2,1320 f blocks and sensors,0
qwen,gen_2,1323 d present,0
qwen,gen_2,1323 f reality show,0
qwen,gen_2,1329 d dreamoon likes strings,0
qwen,gen_2,1332 g no monotone triples,0
qwen,gen_2,1334 d minimum euler cycle,0
qwen,gen_2,1336 f journey,0
qwen,gen_2,1342 e placing rooks,0
qwen,gen_2,1344 a hilbert s hotel,0
qwen,gen_2,1359 d yet another yet another task,0
qwen,gen_2,1373 b 01 game,0
qwen,gen_2,1374 e1 reading books easy version,0
qwen,gen_2,1379 f1 chess strikes back easy version,0
qwen,gen_2,1382 a common subsequence,0
qwen,gen_2,1384 d gamegame,0
qwen,gen_2,1384 f rearrange,0
qwen,gen_2,139 d digits permutations,0
qwen,gen_2,141 c queue,0
qwen,gen_2,1413 f roads and ramen,0
qwen,gen_2,1416 d graph and queries,0
qwen,gen_2,1420 d rescue nibel,0
qwen,gen_2,1421 b putting bricks in the wall,0
qwen,gen_2,1424 n bubblesquare tokens,0
qwen,gen_2,1428 d bouncing boomerangs,0
qwen,gen_2,1433 c dominant piranha,0
qwen,gen_2,1446 d2 frequency problem hard version,0
qwen,gen_2,1450 b balls of steel,0
qwen,gen_2,1450 d rating compression,0
qwen,gen_2,1458 b glass half spilled,0
qwen,gen_2,1463 b find the array,0
qwen,gen_2,147 b smile house,0
qwen,gen_2,1470 e strange permutation,0
qwen,gen_2,1473 g tiles,0
qwen,gen_2,1474 b different divisors,0
qwen,gen_2,1475 d cleaning the phone,0
qwen,gen_2,148 b escape,0
qwen,gen_2,1490 g old floppy drive,0
qwen,gen_2,1512 g short task,0
qwen,gen_2,1515 i phoenix and diamonds,0
qwen,gen_2,152 e garden,0
qwen,gen_2,1523 b lord of the values,0
qwen,gen_2,1523 d love hate,0
qwen,gen_2,1534 d lost tree,0
qwen,gen_2,1539 d pricefixed,0
qwen,gen_2,1540 c1 converging array easy version,0
qwen,gen_2,155 a i love username,0
qwen,gen_2,155 c hometask,0
qwen,gen_2,157 a game outcome,0
qwen,gen_2,161 b discounts,0
qwen,gen_2,177 c1 party,0
qwen,gen_2,187 b algorace,0
qwen,gen_2,191 a dynasty puzzles,0
qwen,gen_2,203 e transportation,0
qwen,gen_2,204 d little elephant and retro strings,0
qwen,gen_2,207 d9 the beaver s problem 3,0
qwen,gen_2,219 a k string,0
qwen,gen_2,221 c little elephant and problem,0
qwen,gen_2,228 d zigzag,0
qwen,gen_2,235 d graph game,0
qwen,gen_2,245 d restoring table,0
qwen,gen_2,245 f log stream analysis,0
qwen,gen_2,260 b ancient prophesy,0
qwen,gen_2,277 c game,0
qwen,gen_2,278 b new problem,0
qwen,gen_2,282 b painting eggs,0
qwen,gen_2,29 e quarrel,0
qwen,gen_2,293 d ksusha and square,0
qwen,gen_2,295 d greg and caves,0
qwen,gen_2,300 a array,0
qwen,gen_2,305 a strange addition,0
qwen,gen_2,325 d reclamation,0
qwen,gen_2,331 d2 escaping on beaveractor,0
qwen,gen_2,335 b palindrome,0
qwen,gen_2,341 b bubble sort graph,0
qwen,gen_2,348 a mafia,0
qwen,gen_2,348 e pilgrims,0
qwen,gen_2,361 c levko and array recovery,0
qwen,gen_2,364 d ghd,0
qwen,gen_2,365 a good number,0
qwen,gen_2,366 d dima and trap graph,0
qwen,gen_2,377 a maze,0
qwen,gen_2,378 c maze,0
qwen,gen_2,38 c blinds,0
qwen,gen_2,388 c fox and card game,0
qwen,gen_2,388 e fox and meteor shower,0
qwen,gen_2,40 b repaintings,0
qwen,gen_2,401 e olympic games,0
qwen,gen_2,405 e graph cutting,0
qwen,gen_2,415 e mashmokh and reverse operation,0
qwen,gen_2,421 d bug in code,0
qwen,gen_2,425 a sereja and swaps,0
qwen,gen_2,433 a kitahara haruki s gift,0
qwen,gen_2,436 b om nom and spiders,0
qwen,gen_2,436 d pudding monsters,0
qwen,gen_2,438 a the child and toy,0
qwen,gen_2,443 b kolya and tandem repeat,0
qwen,gen_2,448 b suffix structures,0
qwen,gen_2,45 h road problem,0
qwen,gen_2,455 c civilization,0
qwen,gen_2,459 e pashmak and graph,0
qwen,gen_2,465 c no to palindromes,0
qwen,gen_2,480 d parcels,0
qwen,gen_2,5 a chat server s outgoing traffic,0
qwen,gen_2,500 c new year book reading,0
qwen,gen_2,505 b mr kitayuta s colorful graph,0
qwen,gen_2,526 a king of thieves,0
qwen,gen_2,529 c rooks and rectangles,0
qwen,gen_2,543 c remembering strings,0
qwen,gen_2,554 c kyoya and colored balls,0
qwen,gen_2,566 c logistical questions,0
qwen,gen_2,571 e geometric progressions,0
qwen,gen_2,580 d kefa and dishes,0
qwen,gen_2,586 f lizard era beginning,0
qwen,gen_2,587 d duff in mafia,0
qwen,gen_2,591 c median smoothing,0
qwen,gen_2,596 e wilbur and strings,0
qwen,gen_2,602 a two bases,0
qwen,gen_2,602 c the two routes,0
qwen,gen_2,609 b the best gift,0
qwen,gen_2,613 a peter and snow blower,0
qwen,gen_2,615 a bulbs,0
qwen,gen_2,621 d rat kwesh and cheese,0
qwen,gen_2,624 d array gcd,0
qwen,gen_2,633 h fibonacci ish ii,0
qwen,gen_2,634 c factory repairs,0
qwen,gen_2,638 d three dimensional turtle super computer,0
qwen,gen_2,662 c binary table,0
qwen,gen_2,663 a rebus,0
qwen,gen_2,675 e trains and statistic,0
qwen,gen_2,685 d kay and eternity,0
qwen,gen_2,687 d dividing kingdom ii,0
qwen,gen_2,691 d swaps in permutation,0
qwen,gen_2,7 b memory manager,0
qwen,gen_2,702 e analysis of pathes in functional graph,0
qwen,gen_2,703 c chris and road,0
qwen,gen_2,708 c centroids,0
qwen,gen_2,709 e centroids,0
qwen,gen_2,719 e sasha and array,0
qwen,gen_2,725 c hidden word,0
qwen,gen_2,730 g car repair shop,0
qwen,gen_2,737 a road to cinema,0
qwen,gen_2,747 c servers,0
qwen,gen_2,754 e dasha and cyclic table,0
qwen,gen_2,757 d felicity s big secret revealed,0
qwen,gen_2,76 f tourist,0
qwen,gen_2,760 f bacterial melee,0
qwen,gen_2,789 a anastasia and pebbles,0
qwen,gen_2,80 c heroes,0
qwen,gen_2,819 d mister b and astronomers,0
qwen,gen_2,825 e minimal labels,0
qwen,gen_2,83 c track,0
qwen,gen_2,840 b leha and another game about graph,0
qwen,gen_2,85 d sum of medians,0
qwen,gen_2,87 b vasya and types,0
qwen,gen_2,870 a search for pretty integers,0
qwen,gen_2,878 b teams formation,0
qwen,gen_2,878 d magic breeding,0
qwen,gen_2,886 d restoration of string,0
qwen,gen_2,887 b cubes for masha,0
qwen,gen_2,896 e welcome home chtholly,0
qwen,gen_2,914 f substrings in a string,0
qwen,gen_2,918 a eleven,0
qwen,gen_2,924 c riverside curio,0
qwen,gen_2,931 e game with string,0
qwen,gen_2,937 d sleepy game,0
qwen,gen_2,949 c data center maintenance,0
qwen,gen_2,954 f runner s problem,0
qwen,gen_2,962 f simple cycles edges,0
qwen,gen_2,967 d resource distribution,0
qwen,gen_2,979 e kuro and topological parity,0
qwen,gen_2,990 e post lamps,0
qwen,gen_2,996 f game,0
qwen,gen_2,999 f cards and joy,0
qwen,gen_2,p00054 sum of nth decimal places,0
qwen,gen_2,p00131 doctor s strange particles,0
qwen,gen_2,p00232 life game,0
qwen,gen_2,p00260 cats going straight,0
qwen,gen_2,p00395 maze and items,0
qwen,gen_2,p00493 zig zag numbers,0
qwen,gen_2,p00573 commuter pass,0
qwen,gen_2,p00638 old bridges,0
qwen,gen_2,p00669 k cards,0
qwen,gen_2,p00676 knd is so sexy,0
qwen,gen_2,p00680 knd factory,0
qwen,gen_2,p00720 earth observation with a mobile robot team,0
qwen,gen_2,p00738 roll a big ball,0
qwen,gen_2,p00781 lattice practices,0
qwen,gen_2,p00786 but we need a diagram,0
qwen,gen_2,p00812 equals are equals,0
qwen,gen_2,p00819 unreliable message,0
qwen,gen_2,p00822 weather forecast,0
qwen,gen_2,p00918 dragon s cruller,0
qwen,gen_2,p00943 routing a marathon race,0
qwen,gen_2,p00953 animal companion in maze,0
qwen,gen_2,p01046 yu kun likes a lot of money,0
qwen,gen_2,p01051 squid ink,0
qwen,gen_2,p01083 redblue,0
qwen,gen_2,p01086 short phrase,0
qwen,gen_2,p01179 cousin s aunt,0
qwen,gen_2,p01183 tetrahedra,0
qwen,gen_2,p01210 speed,0
qwen,gen_2,p01222 walk under a scorching sun,0
qwen,gen_2,p01280 galaxy wide web service,0
qwen,gen_2,p01320 magical island 2,0
qwen,gen_2,p01353 rabbit plays games,0
qwen,gen_2,p01356 nearest station,0
qwen,gen_2,p01422 beautiful currency,0
qwen,gen_2,p01458 kth sentence,0
qwen,gen_2,p01535 markup language has declined,0
qwen,gen_2,p01576 exciting bicycle,0
qwen,gen_2,p01609 one,0
qwen,gen_2,p01691 disappear drive,0
qwen,gen_2,p01694 step aerobics,0
qwen,gen_2,p01838 optimal tournament,0
qwen,gen_2,p01856 typhoon,0
qwen,gen_2,p01896 folding paper,0
qwen,gen_2,p01904 minimum enclosing rectangle,0
qwen,gen_2,p01935 protect from the enemy attack,0
qwen,gen_2,p01970 the diversity of prime factorization,0
qwen,gen_2,p01991 namo cut,0
qwen,gen_2,p02033 arrow,0
qwen,gen_2,p02042 absum,0
qwen,gen_2,p02069 universal and existential quantifiers,0
qwen,gen_2,p02074 n by m grid calculation,0
qwen,gen_2,p02120 cluster network,0
qwen,gen_2,p02157 shuffle 2,0
qwen,gen_2,p02216 array game,0
qwen,gen_2,p02278 minimum cost sort,0
qwen,gen_2,p02365 minimum cost arborescence,0
qwen,gen_2,p02425 bit flag,0
qwen,gen_2,p02537 acl beginner contest flat subsequence,0
qwen,gen_2,p02630 atcoder beginner contest 171 replacing,0
qwen,gen_2,p02668 nomura programming competition 2020 sorting game,0
qwen,gen_2,p02670 atcoder grand contest 044 joker,0
qwen,gen_2,p02734 atcoder beginner contest 159 knapsack for all segments,0
qwen,gen_2,p02741 panasonic programming contest 2020 kth term,0
qwen,gen_2,p02834 atcoder beginner contest 148 playing tag on tree,0
qwen,gen_2,p02838 atcoder beginner contest 147 xor sum 4,0
qwen,gen_2,p03031 atcoder beginner contest 128 switches,0
qwen,gen_2,p03072 atcoder beginner contest 124 great ocean view,0
qwen,gen_2,p03080 exawizards 2019 red or blue,0
