model,generation,instruction_id,error_id,severity,cwe,cwe_category
human,soln1,119,shadowVariable,style,398.0,Other
human,soln1,119,shadowVariable,style,398.0,Other
human,soln1,119,useStlAlgorithm,style,398.0,Other
human,soln1,232,variableScope,style,398.0,Other
human,soln1,232,useStlAlgorithm,style,398.0,Other
human,soln1,232,uninitvar,warning,457.0,Null / Initialization
human,soln1,232,unreadVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unusedVariable,style,563.0,Other
human,soln1,232,unreadVariable,style,563.0,Other
human,soln1,144,arrayIndexOutOfBounds,error,788.0,Other
human,soln1,144,incompleteArrayFill,portability,131.0,Other
human,soln1,144,uninitvar,warning,457.0,Null / Initialization
human,soln1,144,unreadVariable,style,563.0,Other
human,soln1,144,unreadVariable,style,563.0,Other
human,soln1,144,unreadVariable,style,563.0,Other
human,soln1,144,unreadVariable,style,563.0,Other
human,soln1,55,shadowVariable,style,398.0,Other
human,soln1,55,unusedVariable,style,563.0,Other
human,soln1,170,functionStatic,style,398.0,Other
human,soln1,170,shadowVariable,style,398.0,Other
human,soln1,170,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln1,196,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln1,196,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln1,196,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln1,196,constVariableReference,style,398.0,Other
human,soln1,228,shadowVariable,style,398.0,Other
human,soln1,112,arrayIndexOutOfBounds,error,788.0,Other
human,soln1,112,arrayIndexOutOfBounds,error,788.0,Other
human,soln1,76,shadowVariable,style,398.0,Other
human,soln1,76,shadowVariable,style,398.0,Other
human,soln1,76,unreadVariable,style,563.0,Other
human,soln1,76,unreadVariable,style,563.0,Other
human,soln1,76,unreadVariable,style,563.0,Other
human,soln1,76,unreadVariable,style,563.0,Other
human,soln1,76,unusedVariable,style,563.0,Other
human,soln1,120,constVariableReference,style,398.0,Other
human,soln1,120,unreadVariable,style,563.0,Other
human,soln1,142,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln1,142,passedByValue,performance,398.0,Other
human,soln1,142,passedByValue,performance,398.0,Other
human,soln1,142,iterateByValue,performance,398.0,Other
human,soln1,142,iterateByValue,performance,398.0,Other
human,soln1,142,useStlAlgorithm,style,398.0,Other
human,soln1,142,useStlAlgorithm,style,398.0,Other
human,soln1,61,passedByValue,performance,398.0,Other
human,soln1,61,passedByValue,performance,398.0,Other
human,soln1,61,constVariableReference,style,398.0,Other
human,soln1,61,constVariableReference,style,398.0,Other
human,soln1,61,constVariableReference,style,398.0,Other
human,soln1,111,constVariable,style,398.0,Other
human,soln1,157,passedByValue,performance,398.0,Other
human,soln1,157,passedByValue,performance,398.0,Other
human,soln1,273,shadowVariable,style,398.0,Other
human,soln1,273,constVariablePointer,style,398.0,Other
human,soln1,84,shadowVariable,style,398.0,Other
human,soln1,84,shadowVariable,style,398.0,Other
human,soln1,84,shadowVariable,style,398.0,Other
human,soln1,175,uselessAssignmentArg,style,398.0,Other
human,soln1,175,uselessAssignmentArg,style,398.0,Other
human,soln1,175,invalidscanf,warning,119.0,Memory Safety
human,soln1,175,unreadVariable,style,563.0,Other
human,soln1,175,unreadVariable,style,563.0,Other
human,soln1,175,unreadVariable,style,563.0,Other
human,soln1,173,variableScope,style,398.0,Other
human,soln1,173,incompleteArrayFill,portability,131.0,Other
human,soln1,227,useStlAlgorithm,style,398.0,Other
human,soln1,227,useStlAlgorithm,style,398.0,Other
human,soln1,116,passedByValue,performance,398.0,Other
human,soln1,116,passedByValue,performance,398.0,Other
human,soln1,116,passedByValue,performance,398.0,Other
human,soln1,182,bitwiseOnBoolean,style,398.0,Other
human,soln1,182,clarifyCondition,style,398.0,Other
human,soln1,182,variableScope,style,398.0,Other
human,soln1,182,variableScope,style,398.0,Other
human,soln1,182,variableScope,style,398.0,Other
human,soln1,250,unusedVariable,style,563.0,Other
human,soln1,250,unusedVariable,style,563.0,Other
human,soln1,83,constVariable,style,398.0,Other
human,soln1,83,constVariable,style,398.0,Other
human,soln1,169,noExplicitConstructor,style,398.0,Other
human,soln1,169,shadowVariable,style,398.0,Other
human,soln1,152,constParameterPointer,style,398.0,Other
human,soln1,152,constParameterPointer,style,398.0,Other
human,soln1,224,knownConditionTrueFalse,style,570.0,Other
human,soln1,224,uninitvar,warning,457.0,Null / Initialization
human,soln1,224,uninitvar,warning,457.0,Null / Initialization
human,soln1,171,useStlAlgorithm,style,398.0,Other
human,soln1,124,functionConst,style,398.0,Other
human,soln1,124,functionConst,style,398.0,Other
human,soln1,124,shadowVariable,style,398.0,Other
human,soln1,179,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln1,179,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln1,118,variableScope,style,398.0,Other
human,soln1,118,constVariableReference,style,398.0,Other
human,soln1,198,functionConst,style,398.0,Other
human,soln1,198,functionConst,style,398.0,Other
human,soln1,198,useStlAlgorithm,style,398.0,Other
human,soln1,198,useStlAlgorithm,style,398.0,Other
human,soln1,198,useStlAlgorithm,style,398.0,Other
human,soln1,14,unreadVariable,style,563.0,Other
human,soln1,14,unusedVariable,style,563.0,Other
human,soln1,14,unusedVariable,style,563.0,Other
human,soln1,14,unreadVariable,style,563.0,Other
human,soln1,252,knownConditionTrueFalse,style,570.0,Other
human,soln1,252,invalidscanf,warning,119.0,Memory Safety
human,soln1,252,useStlAlgorithm,style,398.0,Other
human,soln1,155,shadowVariable,style,398.0,Other
human,soln1,203,variableScope,style,398.0,Other
human,soln1,203,variableScope,style,398.0,Other
human,soln1,203,variableScope,style,398.0,Other
human,soln1,203,unreadVariable,style,563.0,Other
human,soln1,203,unreadVariable,style,563.0,Other
human,soln1,203,unreadVariable,style,563.0,Other
human,soln1,50,invalidscanf,warning,119.0,Memory Safety
human,soln1,106,shadowArgument,style,398.0,Other
human,soln1,218,variableScope,style,398.0,Other
human,soln1,218,variableScope,style,398.0,Other
human,soln1,218,unreadVariable,style,563.0,Other
human,soln1,218,unreadVariable,style,563.0,Other
human,soln1,218,unusedVariable,style,563.0,Other
human,soln1,110,uninitMemberVar,warning,398.0,Other
human,soln1,110,uninitMemberVar,warning,398.0,Other
human,soln1,110,uninitMemberVar,warning,398.0,Other
human,soln1,110,constParameterPointer,style,398.0,Other
human,soln1,110,constParameterPointer,style,398.0,Other
human,soln1,110,constParameterPointer,style,398.0,Other
human,soln1,110,unusedStructMember,style,563.0,Other
human,soln1,110,unusedStructMember,style,563.0,Other
human,soln1,110,unreadVariable,style,563.0,Other
human,soln1,110,unreadVariable,style,563.0,Other
human,soln1,110,unreadVariable,style,563.0,Other
human,soln1,137,shadowVariable,style,398.0,Other
human,soln1,137,shadowVariable,style,398.0,Other
human,soln1,137,shadowVariable,style,398.0,Other
human,soln1,22,constParameterReference,style,398.0,Other
human,soln1,22,constParameterReference,style,398.0,Other
human,soln1,270,unusedVariable,style,563.0,Other
human,soln1,270,unusedVariable,style,563.0,Other
human,soln1,205,variableScope,style,398.0,Other
human,soln1,205,variableScope,style,398.0,Other
human,soln1,205,variableScope,style,398.0,Other
human,soln1,205,variableScope,style,398.0,Other
human,soln1,205,shadowVariable,style,398.0,Other
human,soln1,205,shadowVariable,style,398.0,Other
human,soln1,205,shadowVariable,style,398.0,Other
human,soln1,205,shadowVariable,style,398.0,Other
human,soln1,205,passedByValue,performance,398.0,Other
human,soln1,205,constParameterReference,style,398.0,Other
human,soln1,205,constParameterReference,style,398.0,Other
human,soln1,205,constParameterReference,style,398.0,Other
human,soln1,205,constParameterReference,style,398.0,Other
human,soln1,205,constParameterPointer,style,398.0,Other
human,soln1,205,constParameterPointer,style,398.0,Other
human,soln1,33,unreadVariable,style,563.0,Other
human,soln1,33,unreadVariable,style,563.0,Other
human,soln1,33,unreadVariable,style,563.0,Other
human,soln1,71,invalidscanf,warning,119.0,Memory Safety
human,soln1,80,shadowVariable,style,398.0,Other
human,soln1,80,shadowVariable,style,398.0,Other
human,soln1,271,useStlAlgorithm,style,398.0,Other
human,soln1,189,useStlAlgorithm,style,398.0,Other
human,soln1,40,shadowVariable,style,398.0,Other
human,soln1,40,shadowVariable,style,398.0,Other
human,soln1,40,shadowVariable,style,398.0,Other
human,soln1,40,shadowVariable,style,398.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,40,unusedVariable,style,563.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,40,unreadVariable,style,563.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,280,passedByValueCallback,performance,398.0,Other
human,soln1,42,invalidScanfArgType_int,warning,686.0,Other
human,soln1,183,functionStatic,style,398.0,Other
human,soln1,183,functionStatic,style,398.0,Other
human,soln1,260,shadowVariable,style,398.0,Other
human,soln1,260,shadowVariable,style,398.0,Other
human,soln1,216,functionStatic,style,398.0,Other
human,soln1,216,functionStatic,style,398.0,Other
human,soln1,216,variableScope,style,398.0,Other
human,soln1,216,shadowVariable,style,398.0,Other
human,soln1,216,clarifyCalculation,style,783.0,Other
human,soln1,216,constVariableReference,style,398.0,Other
human,soln1,216,constVariableReference,style,398.0,Other
human,soln1,216,constVariableReference,style,398.0,Other
human,soln1,216,constVariableReference,style,398.0,Other
human,soln1,216,useStlAlgorithm,style,398.0,Other
human,soln1,49,shadowVariable,style,398.0,Other
human,soln1,49,shadowVariable,style,398.0,Other
human,soln1,67,shadowVariable,style,398.0,Other
human,soln1,67,constVariableReference,style,398.0,Other
human,soln1,67,constVariableReference,style,398.0,Other
human,soln1,67,constVariableReference,style,398.0,Other
human,soln1,67,constVariableReference,style,398.0,Other
human,soln1,59,shadowVariable,style,398.0,Other
human,soln1,199,useStlAlgorithm,style,398.0,Other
human,soln1,199,useStlAlgorithm,style,398.0,Other
human,soln1,199,useStlAlgorithm,style,398.0,Other
human,soln1,199,useStlAlgorithm,style,398.0,Other
human,soln1,257,unreadVariable,style,563.0,Other
human,soln1,257,unreadVariable,style,563.0,Other
human,soln1,234,shadowVariable,style,398.0,Other
human,soln1,234,shadowVariable,style,398.0,Other
human,soln1,234,shadowVariable,style,398.0,Other
human,soln1,260,variableScope,style,398.0,Other
human,soln1,260,variableScope,style,398.0,Other
human,soln1,260,variableScope,style,398.0,Other
human,soln1,260,shadowVariable,style,398.0,Other
human,soln1,257,arrayIndexOutOfBounds,error,788.0,Other
human,soln1,257,arrayIndexOutOfBounds,error,788.0,Other
human,soln1,257,invalidscanf,warning,119.0,Memory Safety
human,soln1,248,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln1,248,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln1,248,duplicateCondition,style,398.0,Other
human,soln1,49,shadowVariable,style,398.0,Other
human,soln1,177,passedByValue,performance,398.0,Other
human,soln1,12,shadowVariable,style,398.0,Other
human,soln1,12,shadowVariable,style,398.0,Other
human,soln1,174,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln1,287,unreadVariable,style,563.0,Other
human,soln1,287,unreadVariable,style,563.0,Other
human,soln1,82,internalAstError,error,,Other
human,soln1,93,unusedVariable,style,563.0,Other
human,soln1,119,useStlAlgorithm,style,398.0,Other
human,soln1,119,useStlAlgorithm,style,398.0,Other
human,soln1,119,useStlAlgorithm,style,398.0,Other
human,soln1,63,functionConst,style,398.0,Other
human,soln1,63,noExplicitConstructor,style,398.0,Other
human,soln1,63,constVariableReference,style,398.0,Other
human,soln1,63,constVariableReference,style,398.0,Other
human,soln1,219,constVariablePointer,style,398.0,Other
human,soln1,242,arrayIndexThenCheck,style,398.0,Other
human,soln1,242,invalidscanf,warning,119.0,Memory Safety
human,soln1,242,unreadVariable,style,563.0,Other
human,soln1,242,unreadVariable,style,563.0,Other
human,soln1,102,selfAssignment,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,shadowVariable,style,398.0,Other
human,soln1,102,useStlAlgorithm,style,398.0,Other
human,soln1,195,passedByValueCallback,performance,398.0,Other
human,soln1,195,passedByValueCallback,performance,398.0,Other
human,soln1,195,passedByValueCallback,performance,398.0,Other
human,soln1,195,passedByValueCallback,performance,398.0,Other
human,soln1,195,postfixOperator,performance,398.0,Other
human,soln1,126,useStlAlgorithm,style,398.0,Other
human,soln1,239,redundantAssignment,style,563.0,Other
human,soln1,17,unusedVariable,style,563.0,Other
human,soln1,17,unusedVariable,style,563.0,Other
human,soln1,107,constVariable,style,398.0,Other
human,soln1,145,missingReturn,error,758.0,Logic / Undefined Behavior
human,soln1,71,shadowVariable,style,398.0,Other
human,soln1,1,shadowVariable,style,398.0,Other
human,soln1,168,variableScope,style,398.0,Other
human,soln1,168,postfixOperator,performance,398.0,Other
human,soln1,168,postfixOperator,performance,398.0,Other
human,soln1,168,postfixOperator,performance,398.0,Other
human,soln1,271,invalidscanf,warning,119.0,Memory Safety
human,soln1,165,invalidscanf,warning,119.0,Memory Safety
human,soln1,165,variableScope,style,398.0,Other
human,soln1,68,noExplicitConstructor,style,398.0,Other
human,soln1,68,noExplicitConstructor,style,398.0,Other
human,soln1,68,unsignedPositive,style,570.0,Other
human,soln1,68,shadowVariable,style,398.0,Other
human,soln1,68,passedByValue,performance,398.0,Other
human,soln1,68,passedByValue,performance,398.0,Other
human,soln1,68,passedByValue,performance,398.0,Other
human,soln1,68,passedByValue,performance,398.0,Other
human,soln1,68,passedByValue,performance,398.0,Other
human,soln1,68,constParameterReference,style,398.0,Other
human,soln1,68,useStlAlgorithm,style,398.0,Other
human,soln1,68,useStlAlgorithm,style,398.0,Other
human,soln1,68,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln1,68,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln1,68,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln1,68,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln1,68,unreadVariable,style,563.0,Other
human,soln1,68,unreadVariable,style,563.0,Other
human,soln1,123,arrayIndexOutOfBoundsCond,warning,788.0,Other
human,soln1,123,shadowVariable,style,398.0,Other
human,soln1,123,shadowVariable,style,398.0,Other
human,soln1,123,unusedVariable,style,563.0,Other
human,soln1,123,unusedVariable,style,563.0,Other
human,soln1,123,unusedVariable,style,563.0,Other
human,soln1,123,unusedVariable,style,563.0,Other
human,soln1,123,unreadVariable,style,563.0,Other
human,soln1,123,unreadVariable,style,563.0,Other
