file,model,gen,batch,problem_key,total_diagnostics,warnings,errors,notes,bugprone,performance,modernize,readability,cppcoreguidelines,cert,analyzer,compiler_warning,misc,hicpp,other
human/soln1/00000/0077_p01538_Kakezan,human,soln1,00000,p01538_Kakezan,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0153_p00206_Next_Trip,human,soln1,00000,p00206_Next_Trip,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
human/soln1/00000/0002_1060_A._Phone_Numbers,human,soln1,00000,1060_A._Phone_Numbers,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0025_235_D._Graph_Game,human,soln1,00000,235_D._Graph_Game,12,12,0,0,2,0,9,0,0,0,1,0,0,0,0
human/soln1/00000/0088_1107_D._Compression,human,soln1,00000,1107_D._Compression,7,7,0,0,1,1,5,0,0,0,0,0,0,0,0
human/soln1/00000/0065_p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,human,soln1,00000,p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,7,7,0,0,0,1,2,0,0,0,0,4,0,0,0
human/soln1/00000/0242_p00950_Infallibly_Crack_Perplexing_Cryptarithm,human,soln1,00000,p00950_Infallibly_Crack_Perplexing_Cryptarithm,25,25,0,0,1,7,17,0,0,0,0,0,0,0,0
human/soln1/00000/0112_316_B2._EKG,human,soln1,00000,316_B2._EKG,4,4,0,0,0,0,3,0,0,0,1,0,0,0,0
human/soln1/00000/0155_p00573_Commuter_Pass,human,soln1,00000,p00573_Commuter_Pass,8,8,0,0,0,1,7,0,0,0,0,0,0,0,0
human/soln1/00000/0093_1236_A._Stones,human,soln1,00000,1236_A._Stones,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0120_500_C._New_Year_Book_Reading,human,soln1,00000,500_C._New_Year_Book_Reading,8,8,0,0,2,0,6,0,0,0,0,0,0,0,0
human/soln1/00000/0113_339_A._Helpful_Maths,human,soln1,00000,339_A._Helpful_Maths,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0099_1382_A._Common_Subsequence,human,soln1,00000,1382_A._Common_Subsequence,8,8,0,0,0,3,3,0,0,0,0,2,0,0,0
human/soln1/00000/0030_354_E._Lucky_Number_Representation,human,soln1,00000,354_E._Lucky_Number_Representation,6,6,0,0,0,0,5,0,0,0,1,0,0,0,0
human/soln1/00000/0239_p00490_Best_Pizza,human,soln1,00000,p00490_Best_Pizza,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
human/soln1/00000/0010_1269_E._K_Integers,human,soln1,00000,1269_E._K_Integers,32,32,0,0,4,0,26,0,0,0,1,1,0,0,0
human/soln1/00000/0199_354_B._Game_with_Strings,human,soln1,00000,354_B._Game_with_Strings,11,11,0,0,3,0,8,0,0,0,0,0,0,0,0
human/soln1/00000/0003_1081_G._Mergesort_Strikes_Back,human,soln1,00000,1081_G._Mergesort_Strikes_Back,19,19,0,0,8,0,9,0,0,0,2,0,0,0,0
human/soln1/00000/0081_p02120_Cluster_Network,human,soln1,00000,p02120_Cluster_Network,14,14,0,0,3,0,10,0,0,0,1,0,0,0,0
human/soln1/00000/0067_p00035_Is_it_Convex_,human,soln1,00000,p00035_Is_it_Convex_,14,14,0,0,1,0,13,0,0,0,0,0,0,0,0
human/soln1/00000/0227_p02741_Panasonic_Programming_Contest_2020_-_Kth_Term,human,soln1,00000,p02741_Panasonic_Programming_Contest_2020_-_Kth_Term,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0017_1421_B._Putting_Bricks_in_the_Wall,human,soln1,00000,1421_B._Putting_Bricks_in_the_Wall,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0
human/soln1/00000/0027_284_B._Cows_and_Poker_Game,human,soln1,00000,284_B._Cows_and_Poker_Game,7,7,0,0,1,3,3,0,0,0,0,0,0,0,0
human/soln1/00000/0213_709_E._Centroids,human,soln1,00000,709_E._Centroids,19,19,0,0,6,0,12,0,0,0,1,0,0,0,0
human/soln1/00000/0076_p01356_Nearest_Station,human,soln1,00000,p01356_Nearest_Station,9,9,0,0,1,3,4,0,0,0,0,1,0,0,0
human/soln1/00000/0194_235_A._LCM_Challenge,human,soln1,00000,235_A._LCM_Challenge,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0249_p01970_The_Diversity_of_Prime_Factorization,human,soln1,00000,p01970_The_Diversity_of_Prime_Factorization,8,8,0,0,1,3,4,0,0,0,0,0,0,0,0
human/soln1/00000/0132_784_B._Kids__Riddle,human,soln1,00000,784_B._Kids__Riddle,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0136_875_D._High_Cry,human,soln1,00000,875_D._High_Cry,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0
human/soln1/00000/0116_405_E._Graph_Cutting,human,soln1,00000,405_E._Graph_Cutting,11,5,6,0,0,0,4,0,0,0,0,7,0,0,0
human/soln1/00000/0201_39_E._What_Has_Dirichlet_Got_to_Do_with_That_,human,soln1,00000,39_E._What_Has_Dirichlet_Got_to_Do_with_That_,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0089_1136_D._Nastya_Is_Buying_Lunch,human,soln1,00000,1136_D._Nastya_Is_Buying_Lunch,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420_D._Rescue_Nibel_,9,9,0,0,1,0,6,0,0,0,0,2,0,0,0
human/soln1/00000/0268_1328_F._Make_k_Equal,human,soln1,00000,1328_F._Make_k_Equal,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0217_79_D._Password,human,soln1,00000,79_D._Password,11,11,0,0,1,0,4,0,0,0,2,4,0,0,0
human/soln1/00000/0192_167_C._Wizards_and_Numbers,human,soln1,00000,167_C._Wizards_and_Numbers,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0026_260_B._Ancient_Prophesy,human,soln1,00000,260_B._Ancient_Prophesy,14,5,9,0,2,0,3,0,0,0,0,9,0,0,0
human/soln1/00000/0084_101_C._Vectors,human,soln1,00000,101_C._Vectors,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0
human/soln1/00000/0214_730_G._Car_Repair_Shop,human,soln1,00000,730_G._Car_Repair_Shop,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
human/soln1/00000/0034_44_B._Cola,human,soln1,00000,44_B._Cola,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
human/soln1/00000/0020_1490_G._Old_Floppy_Drive_,human,soln1,00000,1490_G._Old_Floppy_Drive_,19,19,0,0,9,1,8,0,0,0,0,1,0,0,0
human/soln1/00000/0265_1264_A._Beautiful_Regional_Contest,human,soln1,00000,1264_A._Beautiful_Regional_Contest,8,8,0,0,3,0,4,0,0,0,1,0,0,0,0
human/soln1/00000/0019_1466_F._Euclid_s_nightmare,human,soln1,00000,1466_F._Euclid_s_nightmare,20,20,0,0,8,0,12,0,0,0,0,0,0,0,0
human/soln1/00000/0204_494_A._Treasure,human,soln1,00000,494_A._Treasure,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0174_1129_A2._Toy_Train,human,soln1,00000,1129_A2._Toy_Train,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
human/soln1/00000/0243_p01083_RedBlue,human,soln1,00000,p01083_RedBlue,30,30,0,0,3,2,25,0,0,0,0,0,0,0,0
human/soln1/00000/0273_1455_F._String_and_Operations,human,soln1,00000,1455_F._String_and_Operations,7,7,0,0,2,0,5,0,0,0,0,0,0,0,0
human/soln1/00000/0137_89_C._Chip_Play,human,soln1,00000,89_C._Chip_Play,11,11,0,0,2,0,7,0,0,0,1,1,0,0,0
human/soln1/00000/0128_691_D._Swaps_in_Permutation,human,soln1,00000,691_D._Swaps_in_Permutation,26,26,0,0,3,0,19,0,0,0,4,0,0,0,0
human/soln1/00000/0175_1149_B._Three_Religions,human,soln1,00000,1149_B._Three_Religions,9,9,0,0,2,2,4,0,0,0,0,1,0,0,0
human/soln1/00000/0049_820_D._Mister_B_and_PR_Shifts,human,soln1,00000,820_D._Mister_B_and_PR_Shifts,8,8,0,0,2,0,6,0,0,0,0,0,0,0,0
human/soln1/00000/0241_p00819_Unreliable_Message,human,soln1,00000,p00819_Unreliable_Message,9,9,0,0,4,1,4,0,0,0,0,0,0,0,0
human/soln1/00000/0014_1354_F._Summoning_Minions,human,soln1,00000,1354_F._Summoning_Minions,17,17,0,0,4,2,9,0,0,0,2,0,0,0,0
human/soln1/00000/0029_331_E2._Deja_Vu,human,soln1,00000,331_E2._Deja_Vu,30,30,0,0,15,1,13,0,0,0,1,0,0,0,0
human/soln1/00000/0130_737_A._Road_to_Cinema,human,soln1,00000,737_A._Road_to_Cinema,7,7,0,0,0,0,6,0,0,0,1,0,0,0,0
human/soln1/00000/0274_147_B._Smile_House,human,soln1,00000,147_B._Smile_House,16,16,0,0,4,0,6,0,0,0,3,3,0,0,0
human/soln1/00000/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,human,soln1,00000,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,10,10,0,0,2,0,6,0,0,0,1,1,0,0,0
human/soln1/00000/0158_p00991_Grid,human,soln1,00000,p00991_Grid,7,7,0,0,3,1,3,0,0,0,0,0,0,0,0
human/soln1/00000/0045_730_J._Bottles,human,soln1,00000,730_J._Bottles,7,7,0,0,1,0,3,0,0,0,3,0,0,0,0
human/soln1/00000/0247_p01691_Disappear_Drive,human,soln1,00000,p01691_Disappear_Drive,36,36,0,0,2,2,32,0,0,0,0,0,0,0,0
human/soln1/00000/0236_p00032_Plastic_Board,human,soln1,00000,p00032_Plastic_Board,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
human/soln1/00000/0160_p01262_Adaptive_Time_Slicing_Quantization,human,soln1,00000,p01262_Adaptive_Time_Slicing_Quantization,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0162_p01576_Exciting_Bicycle,human,soln1,00000,p01576_Exciting_Bicycle,16,16,0,0,5,1,10,0,0,0,0,0,0,0,0
human/soln1/00000/0191_1512_G._Short_Task,human,soln1,00000,1512_G._Short_Task,17,17,0,0,12,0,5,0,0,0,0,0,0,0,0
human/soln1/00000/0106_174_E._Ancient_Berland_Hieroglyphs,human,soln1,00000,174_E._Ancient_Berland_Hieroglyphs,8,8,0,0,1,0,4,0,0,0,3,0,0,0,0
human/soln1/00000/0104_151_C._Win_or_Freeze,human,soln1,00000,151_C._Win_or_Freeze,11,10,1,0,4,0,6,0,0,0,0,1,0,0,0
human/soln1/00000/0015_1374_E1._Reading_Books__easy_version_,human,soln1,00000,1374_E1._Reading_Books__easy_version_,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
human/soln1/00000/0202_425_A._Sereja_and_Swaps,human,soln1,00000,425_A._Sereja_and_Swaps,8,8,0,0,1,2,5,0,0,0,0,0,0,0,0
human/soln1/00000/0032_39_H._Multiplication_Table,human,soln1,00000,39_H._Multiplication_Table,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0240_p00676_KND_is_So_Sexy,human,soln1,00000,p00676_KND_is_So_Sexy,14,14,0,0,8,1,4,0,0,0,0,1,0,0,0
human/soln1/00000/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,human,soln1,00000,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,14,14,0,0,9,0,5,0,0,0,0,0,0,0,0
human/soln1/00000/0234_p03771_AtCoder_Grand_Contest_012_-_Camel_and_Oases,human,soln1,00000,p03771_AtCoder_Grand_Contest_012_-_Camel_and_Oases,7,7,0,0,0,0,4,0,0,0,2,1,0,0,0
human/soln1/00000/0114_361_C._Levko_and_Array_Recovery,human,soln1,00000,361_C._Levko_and_Array_Recovery,10,10,0,0,0,1,9,0,0,0,0,0,0,0,0
human/soln1/00000/0037_545_C._Woodcutters,human,soln1,00000,545_C._Woodcutters,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0
human/soln1/00000/0208_592_E._BCPC,human,soln1,00000,592_E._BCPC,21,21,0,0,9,1,11,0,0,0,0,0,0,0,0
human/soln1/00000/0207_571_B._Minimization,human,soln1,00000,571_B._Minimization,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
human/soln1/00000/0098_1361_E._James_and_the_Chase,human,soln1,00000,1361_E._James_and_the_Chase,29,29,0,0,8,0,20,0,0,0,1,0,0,0,0
human/soln1/00000/0041_634_C._Factory_Repairs,human,soln1,00000,634_C._Factory_Repairs,10,10,0,0,2,0,6,0,0,0,1,1,0,0,0
human/soln1/00000/0222_914_F._Substrings_in_a_String,human,soln1,00000,914_F._Substrings_in_a_String,20,20,0,0,7,0,7,0,0,0,6,0,0,0,0
human/soln1/00000/0193_209_B._Pixels,human,soln1,00000,209_B._Pixels,8,8,0,0,3,0,5,0,0,0,0,0,0,0,0
human/soln1/00000/0225_990_B._Micro-World,human,soln1,00000,990_B._Micro-World,4,4,0,0,0,1,2,0,0,0,1,0,0,0,0
human/soln1/00000/0058_p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence,human,soln1,00000,p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
human/soln1/00000/0050_846_E._Chemistry_in_Berland,human,soln1,00000,846_E._Chemistry_in_Berland,6,6,0,0,0,0,5,0,0,0,1,0,0,0,0
human/soln1/00000/0021_1513_C._Add_One,human,soln1,00000,1513_C._Add_One,34,34,0,0,6,0,28,0,0,0,0,0,0,0,0
human/soln1/00000/0231_p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation,human,soln1,00000,p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
human/soln1/00000/0138_920_E._Connected_Components_,human,soln1,00000,920_E._Connected_Components_,9,9,0,0,2,0,7,0,0,0,0,0,0,0,0
human/soln1/00000/0078_p01694_Step_Aerobics,human,soln1,00000,p01694_Step_Aerobics,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00000/0119_478_A._Initial_Bet,human,soln1,00000,478_A._Initial_Bet,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
human/soln1/00000/0275_1506_F._Triangular_Paths,human,soln1,00000,1506_F._Triangular_Paths,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
human/soln1/00000/0007_1189_D1._Add_on_a_Tree,human,soln1,00000,1189_D1._Add_on_a_Tree,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
human/soln1/00000/0186_1397_C._Multiples_of_Length,human,soln1,00000,1397_C._Multiples_of_Length,8,8,0,0,4,0,4,0,0,0,0,0,0,0,0
human/soln1/00000/0261_1184_B3._The_Doctor_Meets_Vader__Hard_,human,soln1,00000,1184_B3._The_Doctor_Meets_Vader__Hard_,24,24,0,0,3,0,16,0,0,0,5,0,0,0,0
human/soln1/00000/0170_1037_B._Reach_Median,human,soln1,00000,1037_B._Reach_Median,16,16,0,0,8,2,6,0,0,0,0,0,0,0,0
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123_Let_s_Move_Tiles_,26,26,0,0,11,0,14,0,0,0,1,0,0,0,0
human/soln1/00000/0005_1129_D._Isolation,human,soln1,00000,1129_D._Isolation,6,6,0,0,2,0,3,0,0,0,1,0,0,0,0
human/soln1/00000/0244_p01219_Private_Teacher,human,soln1,00000,p01219_Private_Teacher,19,19,0,0,6,0,12,0,0,0,1,0,0,0,0
human/soln1/00000/0059_p02879_AtCoder_Beginner_Contest_144_-_9x9,human,soln1,00000,p02879_AtCoder_Beginner_Contest_144_-_9x9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln1/00000/0052_893_D._Credit_Card,human,soln1,00000,893_D._Credit_Card,8,8,0,0,0,0,5,0,0,0,0,3,0,0,0
human/soln1/00000/0165_p02014_Rough_Sorting,human,soln1,00000,p02014_Rough_Sorting,26,26,0,0,16,0,10,0,0,0,0,0,0,0,0
human/soln1/00000/0004_1101_A._Minimum_Integer,human,soln1,00000,1101_A._Minimum_Integer,8,8,0,0,1,2,5,0,0,0,0,0,0,0,0
human/soln1/00000/0053_915_A._Garden,human,soln1,00000,915_A._Garden,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0
human/soln1/00000/0028_309_B._Context_Advertising,human,soln1,00000,309_B._Context_Advertising,6,4,2,0,1,0,3,0,0,0,0,2,0,0,0
human/soln1/00000/0150_p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,human,soln1,00000,p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,15,15,0,0,4,0,10,0,0,0,1,0,0,0,0
human/soln1/00000/0011_1291_E._Prefix_Enlightenment,human,soln1,00000,1291_E._Prefix_Enlightenment,9,9,0,0,0,0,6,0,0,0,3,0,0,0,0
human/soln1/00000/0118_455_C._Civilization,human,soln1,00000,455_C._Civilization,17,17,0,0,1,0,13,0,0,0,3,0,0,0,0
human/soln1/00000/0164_p01878_Destiny_Draw,human,soln1,00000,p01878_Destiny_Draw,32,32,0,0,16,3,13,0,0,0,0,0,0,0,0
human/soln1/00000/0108_219_A._k-String,human,soln1,00000,219_A._k-String,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0
human/soln1/00000/0023_168_A._Wizards_and_Demonstration,human,soln1,00000,168_A._Wizards_and_Demonstration,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
human/soln1/00000/0090_1155_A._Reverse_a_Substring,human,soln1,00000,1155_A._Reverse_a_Substring,9,9,0,0,1,3,4,0,0,0,1,0,0,0,0
human/soln1/00000/0080_p01974_Pigeonhole_principle,human,soln1,00000,p01974_Pigeonhole_principle,13,13,0,0,0,2,11,0,0,0,0,0,0,0,0
human/soln1/00000/0107_195_A._Let_s_Watch_Football,human,soln1,00000,195_A._Let_s_Watch_Football,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0
human/soln1/00000/0141_996_F._Game,human,soln1,00000,996_F._Game,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
human/soln1/00000/0238_p00320_Cuboid,human,soln1,00000,p00320_Cuboid,52,52,0,0,27,0,25,0,0,0,0,0,0,0,0
human/soln1/00002/0232_1450_B._Balls_of_Steel,human,soln1,00002,1450_B._Balls_of_Steel,7,7,0,0,0,2,3,0,0,0,0,2,0,0,0
human/soln1/00002/0115_p01488_TransferTrain,human,soln1,00002,p01488_TransferTrain,24,24,0,0,7,2,15,0,0,0,0,0,0,0,0
human/soln1/00002/0228_1364_C._Ehab_and_Prefix_MEXs,human,soln1,00002,1364_C._Ehab_and_Prefix_MEXs,8,8,0,0,1,1,5,0,0,0,0,1,0,0,0
human/soln1/00002/0218_1157_C2._Increasing_Subsequence__hard_version_,human,soln1,00002,1157_C2._Increasing_Subsequence__hard_version_,4,4,0,0,1,0,2,0,0,0,0,1,0,0,0
human/soln1/00002/0114_p01320_Magical_Island_2,human,soln1,00002,p01320_Magical_Island_2,106,98,8,0,30,1,67,0,0,0,0,8,0,0,0
human/soln1/00002/0277_p03212_AtCoder_Beginner_Contest_114_-_755,human,soln1,00002,p03212_AtCoder_Beginner_Contest_114_-_755,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0198_p00738_Roll-A-Big-Ball,human,soln1,00002,p00738_Roll-A-Big-Ball,24,24,0,0,0,3,21,0,0,0,0,0,0,0,0
human/soln1/00002/0220_1198_A._MP3,human,soln1,00002,1198_A._MP3,7,7,0,0,3,0,4,0,0,0,0,0,0,0,0
human/soln1/00002/0015_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,human,soln1,00002,p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0153_294_A._Shaass_and_Oskols,human,soln1,00002,294_A._Shaass_and_Oskols,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00002/0196_p00386_Gathering,human,soln1,00002,p00386_Gathering,16,16,0,0,2,0,13,0,0,0,1,0,0,0,0
human/soln1/00002/0024_p00971_Shortest_Common_Non-Subsequence,human,soln1,00002,p00971_Shortest_Common_Non-Subsequence,10,10,0,0,6,1,3,0,0,0,0,0,0,0,0
human/soln1/00002/0240_245_D._Restoring_Table,human,soln1,00002,245_D._Restoring_Table,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
human/soln1/00002/0230_1406_A._Subset_Mex,human,soln1,00002,1406_A._Subset_Mex,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0
human/soln1/00002/0124_1045_F._Shady_Lady,human,soln1,00002,1045_F._Shady_Lady,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0
human/soln1/00002/0253_554_C._Kyoya_and_Colored_Balls,human,soln1,00002,554_C._Kyoya_and_Colored_Balls,8,8,0,0,1,0,7,0,0,0,0,0,0,0,0
human/soln1/00002/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori,human,soln1,00002,p03729_AtCoder_Beginner_Contest_060_-_Shiritori,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0168_673_C._Bear_and_Colors,human,soln1,00002,673_C._Bear_and_Colors,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00002/0005_940_A._Points_on_the_line,human,soln1,00002,940_A._Points_on_the_line,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0
human/soln1/00002/0247_409_A._The_Great_Game,human,soln1,00002,409_A._The_Great_Game,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,human,soln1,00002,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00002/0146_1523_D._Love-Hate,human,soln1,00002,1523_D._Love-Hate,14,14,0,0,0,0,12,0,0,0,2,0,0,0,0
human/soln1/00002/0052_136_B._Ternary_Logic,human,soln1,00002,136_B._Ternary_Logic,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
human/soln1/00002/0082_703_C._Chris_and_Road,human,soln1,00002,703_C._Chris_and_Road,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
human/soln1/00002/0202_p01280_Galaxy_Wide_Web_Service,human,soln1,00002,p01280_Galaxy_Wide_Web_Service,20,20,0,0,12,1,7,0,0,0,0,0,0,0,0
human/soln1/00002/0167_625_A._Guest_From_the_Past,human,soln1,00002,625_A._Guest_From_the_Past,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00002/0236_155_A._I_love__username_,human,soln1,00002,155_A._I_love__username_,4,4,0,0,0,0,2,0,0,0,1,1,0,0,0
human/soln1/00002/0049_1305_B._Kuroni_and_Simple_Strings,human,soln1,00002,1305_B._Kuroni_and_Simple_Strings,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0109_p00642_Ben_Toh,human,soln1,00002,p00642_Ben_Toh,14,14,0,0,7,0,7,0,0,0,0,0,0,0,0
human/soln1/00002/0120_p02216_Array_Game,human,soln1,00002,p02216_Array_Game,13,13,0,0,12,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0272_p02537_ACL_Beginner_Contest_-_Flat_Subsequence,human,soln1,00002,p02537_ACL_Beginner_Contest_-_Flat_Subsequence,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0
human/soln1/00002/0051_1349_D._Slime_and_Biscuits,human,soln1,00002,1349_D._Slime_and_Biscuits,5,5,0,0,2,0,2,0,0,0,1,0,0,0,0
human/soln1/00002/0265_853_D._Michael_and_Charging_Stations,human,soln1,00002,853_D._Michael_and_Charging_Stations,29,29,0,0,8,0,18,0,0,0,1,2,0,0,0
human/soln1/00002/0007_993_D._Compute_Power,human,soln1,00002,993_D._Compute_Power,6,6,0,0,0,0,5,0,0,0,1,0,0,0,0
human/soln1/00002/0264_833_A._The_Meaningless_Game,human,soln1,00002,833_A._The_Meaningless_Game,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln1/00002/0249_459_C._Pashmak_and_Buses,human,soln1,00002,459_C._Pashmak_and_Buses,27,27,0,0,2,3,22,0,0,0,0,0,0,0,0
human/soln1/00002/0030_p01856_Typhoon,human,soln1,00002,p01856_Typhoon,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
human/soln1/00002/0098_p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,human,soln1,00002,p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
human/soln1/00002/0175_833_C._Ever-Hungry_Krakozyabra,human,soln1,00002,833_C._Ever-Hungry_Krakozyabra,12,12,0,0,2,0,10,0,0,0,0,0,0,0,0
human/soln1/00002/0117_p01801_Wall_Making_Game,human,soln1,00002,p01801_Wall_Making_Game,24,24,0,0,0,1,23,0,0,0,0,0,0,0,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes,human,soln1,00002,580_D._Kefa_and_Dishes,8,8,0,0,0,1,7,0,0,0,0,0,0,0,0
human/soln1/00002/0204_p01600_Tree_Construction,human,soln1,00002,p01600_Tree_Construction,13,13,0,0,5,1,7,0,0,0,0,0,0,0,0
human/soln1/00002/0171_740_B._Alyona_and_flowers,human,soln1,00002,740_B._Alyona_and_flowers,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln1/00002/0156_365_A._Good_Number,human,soln1,00002,365_A._Good_Number,10,10,0,0,0,1,9,0,0,0,0,0,0,0,0
human/soln1/00002/0207_p02033_Arrow,human,soln1,00002,p02033_Arrow,25,25,0,0,8,2,15,0,0,0,0,0,0,0,0
human/soln1/00002/0147_155_C._Hometask,human,soln1,00002,155_C._Hometask,12,12,0,0,0,1,10,0,0,0,0,1,0,0,0
human/soln1/00002/0203_p01450_My_friends_are_small,human,soln1,00002,p01450_My_friends_are_small,9,9,0,0,0,1,7,0,0,0,1,0,0,0,0
human/soln1/00002/0021_p00534_Silk_Road,human,soln1,00002,p00534_Silk_Road,12,12,0,0,4,1,3,0,0,0,0,4,0,0,0
human/soln1/00002/0189_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,human,soln1,00002,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
human/soln1/00002/0255_602_A._Two_Bases,human,soln1,00002,602_A._Two_Bases,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln1/00002/0131_1198_C._Matching_vs_Independent_Set,human,soln1,00002,1198_C._Matching_vs_Independent_Set,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
human/soln1/00002/0028_p01556_ConvexCut,human,soln1,00002,p01556_ConvexCut,24,24,0,0,13,1,10,0,0,0,0,0,0,0,0
human/soln1/00002/0170_719_E._Sasha_and_Array,human,soln1,00002,719_E._Sasha_and_Array,16,16,0,0,1,0,15,0,0,0,0,0,0,0,0
human/soln1/00002/0166_602_C._The_Two_Routes,human,soln1,00002,602_C._The_Two_Routes,8,8,0,0,0,2,5,0,0,0,1,0,0,0,0
human/soln1/00002/0044_1203_A._Circle_of_Students,human,soln1,00002,1203_A._Circle_of_Students,4,4,0,0,0,0,3,0,0,0,0,1,0,0,0
human/soln1/00002/0090_887_B._Cubes_for_Masha,human,soln1,00002,887_B._Cubes_for_Masha,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
human/soln1/00002/0136_12_D._Ball,human,soln1,00002,12_D._Ball,8,8,0,0,2,0,5,0,0,0,1,0,0,0,0
