sample_id,model,generation,batch,problem_key,error_id,severity,cwe,message
human/soln1/00000/0222_914_F._Substrings_in_a_String,human,soln1,00000,914 f substrings in a string,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0222_914_F._Substrings_in_a_String,human,soln1,00000,914 f substrings in a string,shadowVariable,style,398,Local variable 'f' shadows outer variable
human/soln1/00000/0222_914_F._Substrings_in_a_String,human,soln1,00000,914 f substrings in a string,shadowVariable,style,398,Local variable 'ch' shadows outer variable
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,arrayIndexOutOfBoundsCond,warning,788,"Either the condition 'idx>0' is redundant or the array 'data[200448]' is accessed at index 200448, which is out of bounds."
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,knownConditionTrueFalse,style,571,Condition 'v[i]<val' is always true
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,variableScope,style,398,The scope of the variable 'mid' can be reduced.
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,variableScope,style,398,The scope of the variable 'val' can be reduced.
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,uninitvar,warning,457,Uninitialized variable: ans
human/soln1/00000/0008_1208_D._Restore_Permutation,human,soln1,00000,1208 d restore permutation,unusedVariable,style,563,Unused variable: temp
human/soln1/00000/0000_1012_E._Cycle_sort,human,soln1,00000,1012 e cycle sort,shadowVariable,style,398,Local variable 'i' shadows outer variable
human/soln1/00000/0000_1012_E._Cycle_sort,human,soln1,00000,1012 e cycle sort,useStlAlgorithm,style,398,Consider using std::copy algorithm instead of a raw loop.
human/soln1/00000/0003_1081_G._Mergesort_Strikes_Back,human,soln1,00000,1081 g mergesort strikes back,constVariablePointer,style,398,Variable 'it' can be declared as pointer to const
human/soln1/00000/0003_1081_G._Mergesort_Strikes_Back,human,soln1,00000,1081 g mergesort strikes back,constVariablePointer,style,398,Variable 'it1' can be declared as pointer to const
human/soln1/00000/0003_1081_G._Mergesort_Strikes_Back,human,soln1,00000,1081 g mergesort strikes back,constVariablePointer,style,398,Variable 'it2' can be declared as pointer to const
human/soln1/00000/0235_p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game,human,soln1,00000,p03940 atcoder grand contest 007 shik and game,shadowVariable,style,398,Local variable 'f' shadows outer variable
human/soln1/00000/0157_p00860_The_Morning_after_Halloween,human,soln1,00000,p00860 the morning after halloween,useInitializationList,performance,398,Variable 'p' is assigned in constructor body. Consider performing initialization in initialization list.
human/soln1/00000/0157_p00860_The_Morning_after_Halloween,human,soln1,00000,p00860 the morning after halloween,useInitializationList,performance,398,Variable 'bs' is assigned in constructor body. Consider performing initialization in initialization list.
human/soln1/00000/0157_p00860_The_Morning_after_Halloween,human,soln1,00000,p00860 the morning after halloween,constParameterReference,style,398,Parameter 'p0' can be declared as reference to const
human/soln1/00000/0157_p00860_The_Morning_after_Halloween,human,soln1,00000,p00860 the morning after halloween,constVariable,style,398,Variable 'diff' can be declared as const array
human/soln1/00000/0056_990_E._Post_Lamps,human,soln1,00000,990 e post lamps,unusedVariable,style,563,Unused variable: j
human/soln1/00000/0056_990_E._Post_Lamps,human,soln1,00000,990 e post lamps,unusedVariable,style,563,Unused variable: t
human/soln1/00000/0056_990_E._Post_Lamps,human,soln1,00000,990 e post lamps,unusedVariable,style,563,Unused variable: z
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,variableScope,style,398,The scope of the variable 'ans' can be reduced.
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,shadowVariable,style,398,Local variable 'max_val' shadows outer variable
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,shadowVariable,style,398,Local variable 'ans' shadows outer variable
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,uninitvar,warning,457,Uninitialized variable: ans
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,legacyUninitvar,error,457,Uninitialized variable: max_val[type]
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,unreadVariable,style,563,Variable 'type' is assigned a value that is never used.
human/soln1/00000/0171_105_C._Item_World,human,soln1,00000,105 c item world,unreadVariable,style,563,Variable 'type' is assigned a value that is never used.
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123 let s move tiles,danglingLifetime,error,562,Non-local variable 'p' will use pointer to local variable 'op'.
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123 let s move tiles,uninitMemberVar,warning,398,Member variable 'solver::p' is not initialized in the constructor.
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123 let s move tiles,functionStatic,style,398,The member function 'solver::mul' can be static.
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123 let s move tiles,noExplicitConstructor,style,398,Struct 'solver' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0159_p01123_Let_s_Move_Tiles_,human,soln1,00000,p01123 let s move tiles,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
human/soln1/00000/0224_962_F._Simple_Cycles_Edges,human,soln1,00000,962 f simple cycles edges,shadowVariable,style,398,Local variable 'i' shadows outer variable
human/soln1/00000/0224_962_F._Simple_Cycles_Edges,human,soln1,00000,962 f simple cycles edges,shadowVariable,style,398,Local variable 'j' shadows outer variable
human/soln1/00000/0175_1149_B._Three_Religions,human,soln1,00000,1149 b three religions,variableScope,style,398,The scope of the variable 'c' can be reduced.
human/soln1/00000/0175_1149_B._Three_Religions,human,soln1,00000,1149 b three religions,constStatement,warning,398,Redundant code: Found a statement that begins with numeric constant.
human/soln1/00000/0175_1149_B._Three_Religions,human,soln1,00000,1149 b three religions,passedByValue,performance,398,Function parameter 'args' should be passed by const reference.
human/soln1/00000/0175_1149_B._Three_Religions,human,soln1,00000,1149 b three religions,passedByValue,performance,398,Function parameter 'args' should be passed by const reference.
human/soln1/00000/0136_875_D._High_Cry,human,soln1,00000,875 d high cry,shadowVariable,style,398,Local variable 'q' shadows outer variable
human/soln1/00000/0002_1060_A._Phone_Numbers,human,soln1,00000,1060 a phone numbers,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
human/soln1/00000/0057_p02613_AtCoder_Beginner_Contest_173_-_Judge_Status_Summary,human,soln1,00000,p02613 atcoder beginner contest 173 judge status summary,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0206_544_E._Remembering_Strings,human,soln1,00000,544 e remembering strings,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0012_1311_F._Moving_Points,human,soln1,00000,1311 f moving points,noExplicitConstructor,style,398,Struct 'FenwickTree' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0161_p01422_Beautiful_Currency,human,soln1,00000,p01422 beautiful currency,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
human/soln1/00000/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,human,soln1,00000,p02652 atcoder grand contest 045 01 unbalanced,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0247_p01691_Disappear_Drive,human,soln1,00000,p01691 disappear drive,noExplicitConstructor,style,398,Struct 'point' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0247_p01691_Disappear_Drive,human,soln1,00000,p01691 disappear drive,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
human/soln1/00000/0263_1219_H._Function_Composition,human,soln1,00000,1219 h function composition,shadowVariable,style,398,Local variable 'u' shadows outer variable
human/soln1/00000/0011_1291_E._Prefix_Enlightenment,human,soln1,00000,1291 e prefix enlightenment,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,noExplicitConstructor,style,398,Struct 'Po' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,noExplicitConstructor,style,398,Struct 'Line' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,noExplicitConstructor,style,398,Struct 'Seg' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,noExplicitConstructor,style,398,Struct 'Seg' has a constructor with 1 argument that is not explicit.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,variableScope,style,398,The scope of the variable 'q' can be reduced.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,shadowVariable,style,398,Local variable 'a' shadows outer variable
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,shadowVariable,style,398,Local variable 'q' shadows outer variable
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'p' should be passed by const reference.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'l' should be passed by const reference.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'l1' should be passed by const reference.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'l2' should be passed by const reference.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'l1' should be passed by const reference.
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,passedByValue,performance,398,Function parameter 'l2' should be passed by const reference.
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420 d rescue nibel,shadowVariable,style,398,Local variable 's' shadows outer variable
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420 d rescue nibel,constVariableReference,style,398,Variable 'x' can be declared as reference to const
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420 d rescue nibel,uninitvar,warning,457,Uninitialized variable: start
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420 d rescue nibel,uninitvar,warning,457,Uninitialized variable: end
human/soln1/00000/0137_89_C._Chip_Play,human,soln1,00000,89 c chip play,missingReturn,error,758,Found an exit path from function with non-void return type that has missing return statement
human/soln1/00000/0137_89_C._Chip_Play,human,soln1,00000,89 c chip play,invalidscanf,warning,119,scanf() without field width limits can crash with huge input data.
human/soln1/00000/0181_1291_B._Array_Sharpening,human,soln1,00000,1291 b array sharpening,uninitvar,warning,457,Uninitialized variable: l
human/soln1/00000/0181_1291_B._Array_Sharpening,human,soln1,00000,1291 b array sharpening,uninitvar,warning,457,Uninitialized variable: r
human/soln1/00000/0075_p01222_Walk_under_a_Scorching_Sun,human,soln1,00000,p01222 walk under a scorching sun,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
human/soln1/00000/0102_1470_E._Strange_Permutation,human,soln1,00000,1470 e strange permutation,uninitMemberVar,warning,398,Member variable 'MY_WRITER::buf' is not initialized in the constructor.
human/soln1/00000/0102_1470_E._Strange_Permutation,human,soln1,00000,1470 e strange permutation,shadowVariable,style,398,Local variable 'skip' shadows outer variable
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,arrayIndexThenCheck,style,398,Array index 'i' is used before limits check.
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,arrayIndexThenCheck,style,398,Array index 'j' is used before limits check.
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,arrayIndexThenCheck,style,398,Array index 'i' is used before limits check.
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,arrayIndexThenCheck,style,398,Array index 'j' is used before limits check.
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,shadowVariable,style,398,Local variable 'i' shadows outer variable
human/soln1/00000/0009_1227_D1._Optimal_Subsequences__Easy_Version_,human,soln1,00000,1227 d1 optimal subsequences easy version,shadowVariable,style,398,Local variable 'i' shadows outer variable
