model,generation,instruction_id,error_id,severity,cwe
human,soln1,0050,invalidscanf,warning,119
human,soln1,0106,shadowArgument,style,398
human,soln1,0218,variableScope,style,398
human,soln1,0218,variableScope,style,398
human,soln1,0218,unreadVariable,style,563
human,soln1,0218,unreadVariable,style,563
human,soln1,0218,unusedVariable,style,563
human,soln1,0110,uninitMemberVar,warning,398
human,soln1,0110,uninitMemberVar,warning,398
human,soln1,0110,uninitMemberVar,warning,398
human,soln1,0110,constParameterPointer,style,398
human,soln1,0110,constParameterPointer,style,398
human,soln1,0110,constParameterPointer,style,398
human,soln1,0110,unusedStructMember,style,563
human,soln1,0110,unusedStructMember,style,563
human,soln1,0110,unreadVariable,style,563
human,soln1,0110,unreadVariable,style,563
human,soln1,0110,unreadVariable,style,563
human,soln1,0137,shadowVariable,style,398
human,soln1,0137,shadowVariable,style,398
human,soln1,0137,shadowVariable,style,398
human,soln1,0022,constParameterReference,style,398
human,soln1,0022,constParameterReference,style,398
human,soln1,0270,unusedVariable,style,563
human,soln1,0270,unusedVariable,style,563
human,soln1,0205,variableScope,style,398
human,soln1,0205,variableScope,style,398
human,soln1,0205,variableScope,style,398
human,soln1,0205,variableScope,style,398
human,soln1,0205,shadowVariable,style,398
human,soln1,0205,shadowVariable,style,398
human,soln1,0205,shadowVariable,style,398
human,soln1,0205,shadowVariable,style,398
human,soln1,0205,passedByValue,performance,398
human,soln1,0205,constParameterReference,style,398
human,soln1,0205,constParameterReference,style,398
human,soln1,0205,constParameterReference,style,398
human,soln1,0205,constParameterReference,style,398
human,soln1,0205,constParameterPointer,style,398
human,soln1,0205,constParameterPointer,style,398
human,soln1,0033,unreadVariable,style,563
human,soln1,0033,unreadVariable,style,563
human,soln1,0033,unreadVariable,style,563
human,soln1,0071,invalidscanf,warning,119
human,soln1,0080,shadowVariable,style,398
human,soln1,0080,shadowVariable,style,398
human,soln1,0271,useStlAlgorithm,style,398
human,soln1,0189,useStlAlgorithm,style,398
human,soln1,0040,shadowVariable,style,398
human,soln1,0040,shadowVariable,style,398
human,soln1,0040,shadowVariable,style,398
human,soln1,0040,shadowVariable,style,398
human,soln1,0040,unreadVariable,style,563
human,soln1,0040,unreadVariable,style,563
human,soln1,0040,unreadVariable,style,563
human,soln1,0040,unreadVariable,style,563
human,soln1,0040,unusedVariable,style,563
human,soln1,0040,unreadVariable,style,563
human,soln1,0040,unreadVariable,style,563
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0280,passedByValueCallback,performance,398
human,soln1,0042,invalidScanfArgType_int,warning,686
human,soln1,0183,functionStatic,style,398
human,soln1,0183,functionStatic,style,398
human,soln1,0260,shadowVariable,style,398
human,soln1,0260,shadowVariable,style,398
human,soln1,0216,functionStatic,style,398
human,soln1,0216,functionStatic,style,398
human,soln1,0216,variableScope,style,398
human,soln1,0216,shadowVariable,style,398
human,soln1,0216,clarifyCalculation,style,783
human,soln1,0216,constVariableReference,style,398
human,soln1,0216,constVariableReference,style,398
human,soln1,0216,constVariableReference,style,398
human,soln1,0216,constVariableReference,style,398
human,soln1,0216,useStlAlgorithm,style,398
human,soln1,0049,shadowVariable,style,398
human,soln1,0049,shadowVariable,style,398
human,soln1,0067,shadowVariable,style,398
human,soln1,0067,constVariableReference,style,398
human,soln1,0067,constVariableReference,style,398
human,soln1,0067,constVariableReference,style,398
human,soln1,0067,constVariableReference,style,398
human,soln1,0059,shadowVariable,style,398
human,soln1,0199,useStlAlgorithm,style,398
human,soln1,0199,useStlAlgorithm,style,398
human,soln1,0199,useStlAlgorithm,style,398
human,soln1,0199,useStlAlgorithm,style,398
human,soln1,0257,unreadVariable,style,563
human,soln1,0257,unreadVariable,style,563
human,soln1,0234,shadowVariable,style,398
human,soln1,0234,shadowVariable,style,398
human,soln1,0234,shadowVariable,style,398
human,soln1,0260,variableScope,style,398
human,soln1,0260,variableScope,style,398
human,soln1,0260,variableScope,style,398
human,soln1,0260,shadowVariable,style,398
human,soln1,0257,arrayIndexOutOfBounds,error,788
human,soln1,0257,arrayIndexOutOfBounds,error,788
human,soln1,0257,invalidscanf,warning,119
human,soln1,0248,ignoredReturnValue,warning,252
human,soln1,0248,ignoredReturnValue,warning,252
human,soln1,0248,duplicateCondition,style,398
human,soln1,0049,shadowVariable,style,398
human,soln1,0177,passedByValue,performance,398
human,soln1,0012,shadowVariable,style,398
human,soln1,0012,shadowVariable,style,398
human,soln1,0174,ignoredReturnValue,warning,252
human,soln1,0287,unreadVariable,style,563
human,soln1,0287,unreadVariable,style,563
human,soln1,0082,internalAstError,error,
human,soln1,0093,unusedVariable,style,563
human,soln1,0119,useStlAlgorithm,style,398
human,soln1,0119,useStlAlgorithm,style,398
human,soln1,0119,useStlAlgorithm,style,398
human,soln1,0063,functionConst,style,398
human,soln1,0063,noExplicitConstructor,style,398
human,soln1,0063,constVariableReference,style,398
human,soln1,0063,constVariableReference,style,398
human,soln1,0219,constVariablePointer,style,398
human,soln1,0242,arrayIndexThenCheck,style,398
human,soln1,0242,invalidscanf,warning,119
human,soln1,0242,unreadVariable,style,563
human,soln1,0242,unreadVariable,style,563
human,soln1,0102,selfAssignment,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,shadowVariable,style,398
human,soln1,0102,useStlAlgorithm,style,398
human,soln1,0195,passedByValueCallback,performance,398
human,soln1,0195,passedByValueCallback,performance,398
human,soln1,0195,passedByValueCallback,performance,398
human,soln1,0195,passedByValueCallback,performance,398
human,soln1,0195,postfixOperator,performance,398
human,soln1,0126,useStlAlgorithm,style,398
human,soln1,0239,redundantAssignment,style,563
human,soln1,0017,unusedVariable,style,563
human,soln1,0017,unusedVariable,style,563
human,soln1,0107,constVariable,style,398
human,soln1,0145,missingReturn,error,758
human,soln1,0071,shadowVariable,style,398
human,soln1,0001,shadowVariable,style,398
human,soln1,0168,variableScope,style,398
human,soln1,0168,postfixOperator,performance,398
human,soln1,0168,postfixOperator,performance,398
human,soln1,0168,postfixOperator,performance,398
human,soln1,0271,invalidscanf,warning,119
human,soln1,0165,invalidscanf,warning,119
human,soln1,0165,variableScope,style,398
human,soln1,0068,noExplicitConstructor,style,398
human,soln1,0068,noExplicitConstructor,style,398
human,soln1,0068,unsignedPositive,style,570
human,soln1,0068,shadowVariable,style,398
human,soln1,0068,passedByValue,performance,398
human,soln1,0068,passedByValue,performance,398
human,soln1,0068,passedByValue,performance,398
human,soln1,0068,passedByValue,performance,398
human,soln1,0068,passedByValue,performance,398
human,soln1,0068,constParameterReference,style,398
human,soln1,0068,useStlAlgorithm,style,398
human,soln1,0068,useStlAlgorithm,style,398
human,soln1,0068,shiftTooManyBitsSigned,portability,758
human,soln1,0068,shiftTooManyBitsSigned,portability,758
human,soln1,0068,shiftTooManyBitsSigned,portability,758
human,soln1,0068,shiftTooManyBitsSigned,portability,758
human,soln1,0068,unreadVariable,style,563
human,soln1,0068,unreadVariable,style,563
human,soln1,0123,arrayIndexOutOfBoundsCond,warning,788
human,soln1,0123,shadowVariable,style,398
human,soln1,0123,shadowVariable,style,398
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unusedVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0123,unreadVariable,style,563
human,soln1,0183,unusedVariable,style,563
human,soln1,0076,constParameterReference,style,398
human,soln1,0076,useStlAlgorithm,style,398
human,soln1,0076,useStlAlgorithm,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0184,shadowVariable,style,398
human,soln1,0080,useStlAlgorithm,style,398
human,soln1,0080,unreadVariable,style,563
human,soln1,0080,unreadVariable,style,563
human,soln1,0009,unusedStructMember,style,563
human,soln1,0009,unusedStructMember,style,563
human,soln1,0207,redundantAssignment,style,563
human,soln1,0052,iterateByValue,performance,398
human,soln1,0290,useStlAlgorithm,style,398
human,soln1,0275,useStlAlgorithm,style,398
human,soln1,0004,unusedVariable,style,563
human,soln1,0004,unusedVariable,style,563
human,soln1,0205,unusedVariable,style,563
human,soln1,0205,unusedVariable,style,563
human,soln1,0205,unusedVariable,style,563
human,soln1,0205,unusedVariable,style,563
human,soln1,0099,useStlAlgorithm,style,398
human,soln1,0099,useStlAlgorithm,style,398
human,soln1,0094,bitwiseOnBoolean,style,398
human,soln1,0094,arrayIndexOutOfBounds,error,788
human,soln1,0094,clarifyCondition,style,398
human,soln1,0094,clarifyCondition,style,398
human,soln1,0094,duplicateExpression,style,398
human,soln1,0094,variableScope,style,398
human,soln1,0094,unreadVariable,style,563
human,soln1,0094,unreadVariable,style,563
human,soln1,0094,unusedVariable,style,563
human,soln1,0148,constParameterReference,style,398
human,soln1,0148,constParameterReference,style,398
human,soln1,0148,constParameterReference,style,398
human,soln1,0148,constVariable,style,398
human,soln1,0148,constVariable,style,398
human,soln1,0148,unreadVariable,style,563
human,soln1,0246,invalidPrintfArgType_sint,warning,686
human,soln1,0246,invalidPrintfArgType_sint,warning,686
human,soln1,0246,shadowVariable,style,398
human,soln1,0164,invalidPrintfArgType_sint,portability,686
human,soln1,0031,invalidscanf,warning,119
human,soln1,0193,uninitMemberVar,warning,398
human,soln1,0193,uninitMemberVar,warning,398
human,soln1,0193,uninitMemberVar,warning,398
human,soln1,0193,initializerList,style,398
human,soln1,0193,initializerList,style,398
human,soln1,0193,useInitializationList,performance,398
human,soln1,0193,useInitializationList,performance,398
human,soln1,0193,functionConst,style,398
human,soln1,0193,noExplicitConstructor,style,398
human,soln1,0193,passedByValueCallback,performance,398
human,soln1,0193,passedByValueCallback,performance,398
human,soln1,0193,truncLongCastAssignment,style,197
human,soln1,0044,invalidscanf,warning,119
human,soln1,0044,unusedVariable,style,563
human,soln1,0191,shadowVariable,style,398
human,soln1,0066,constVariablePointer,style,398
human,soln1,0204,shadowVariable,style,398
human,soln1,0204,constVariableReference,style,398
human,soln1,0252,unreadVariable,style,563
human,soln1,0252,unusedVariable,style,563
human,soln1,0252,unusedVariable,style,563
human,soln1,0252,unusedVariable,style,563
human,soln1,0252,unreadVariable,style,563
human,soln1,0252,unusedVariable,style,563
human,soln1,0122,shadowVariable,style,398
human,soln1,0122,shadowVariable,style,398
human,soln1,0122,shadowVariable,style,398
human,soln1,0231,passedByValue,performance,398
human,soln1,0258,shadowVariable,style,398
human,soln1,0258,shadowVariable,style,398
human,soln1,0258,shadowVariable,style,398
human,soln1,0258,unreadVariable,style,563
human,soln1,0258,unreadVariable,style,563
human,soln1,0291,useStlAlgorithm,style,398
human,soln1,0056,cstyleCast,style,398
human,soln1,0056,cstyleCast,style,398
human,soln1,0056,variableScope,style,398
human,soln1,0103,variableScope,style,398
human,soln1,0005,unreadVariable,style,563
human,soln1,0005,unreadVariable,style,563
human,soln1,0199,missingReturn,error,758
human,soln1,0199,functionConst,style,398
human,soln1,0199,noExplicitConstructor,style,398
human,soln1,0199,constParameterReference,style,398
human,soln1,0054,uninitMemberVar,warning,398
human,soln1,0054,uninitMemberVar,warning,398
human,soln1,0054,variableScope,style,398
human,soln1,0054,incompleteArrayFill,portability,131
human,soln1,0054,incompleteArrayFill,portability,131
human,soln1,0054,shadowVariable,style,398
human,soln1,0054,shadowVariable,style,398
human,soln1,0054,stlFindInsert,performance,398
human,soln1,0029,invalidscanf,warning,119
human,soln1,0029,invalidscanf,warning,119
human,soln1,0201,shadowVariable,style,398
human,soln1,0201,shadowVariable,style,398
human,soln1,0201,useStlAlgorithm,style,398
human,soln1,0201,useStlAlgorithm,style,398
human,soln1,0201,useStlAlgorithm,style,398
human,soln1,0201,useStlAlgorithm,style,398
human,soln1,0062,shadowVariable,style,398
human,soln1,0062,shadowVariable,style,398
human,soln1,0062,uninitvar,warning,457
human,soln1,0062,uninitvar,warning,457
human,soln1,0062,uninitvar,warning,457
human,soln1,0062,uninitvar,warning,457
human,soln1,0106,useStlAlgorithm,style,398
human,soln1,0059,internalAstError,error,
human,soln1,0280,constParameterReference,style,398
human,soln1,0244,constParameterReference,style,398
human,soln1,0067,unreadVariable,style,563
human,soln1,0067,unreadVariable,style,563
human,soln1,0023,passedByValue,performance,398
human,soln1,0023,passedByValue,performance,398
human,soln1,0023,passedByValue,performance,398
human,soln1,0023,passedByValue,performance,398
human,soln1,0041,legacyUninitvar,error,457
human,soln1,0086,constVariableReference,style,398
